2.68,1.57841, 0.353297, 1.26508, 
2.69,1.57883, 0.353338, 1.26527, 
2.7,1.5794, 0.353393, 1.26555, 
2.71,1.58011, 0.353463, 1.26589, 
2.72,1.58098, 0.353548, 1.2663, 
2.73,1.58199, 0.353647, 1.26678, 
2.74,1.58315, 0.35376, 1.26733, 
2.75,1.58445, 0.353888, 1.26795, 
2.76,1.5859, 0.354031, 1.26864, 
2.77,1.5875, 0.354188, 1.2694, 
2.78,1.58924, 0.35436, 1.27023, 
2.79,1.59113, 0.354547, 1.27113, 
2.8,1.59315, 0.354748, 1.27209, 
2.81,1.59532, 0.354963, 1.27313, 
2.82,1.59762, 0.355193, 1.27422, 
2.83,1.60007, 0.355438, 1.27539, 
2.84,1.60265, 0.355697, 1.27662, 
2.85,1.60537, 0.355971, 1.27791, 
2.86,1.60822, 0.356259, 1.27927, 
2.87,1.6112, 0.356561, 1.28069, 
2.88,1.61431, 0.356878, 1.28217, 
2.89,1.61756, 0.35721, 1.28372, 
2.9,1.62093, 0.357556, 1.28532, 
2.91,1.62442, 0.357916, 1.28699, 
2.92,1.62804, 0.358291, 1.28871, 
2.93,1.63178, 0.35868, 1.2905, 
2.94,1.63564, 0.359083, 1.29233, 
2.95,1.63962, 0.3595, 1.29423, 
2.96,1.64371, 0.359932, 1.29618, 
2.97,1.64792, 0.360377, 1.29818, 
2.98,1.65223, 0.360837, 1.30024, 
2.99,1.65665, 0.36131, 1.30234, 
3,1.66118, 0.361798, 1.3045, 
3.01,1.66582, 0.362299, 1.30671, 
3.02,1.67055, 0.362813, 1.30896, 
3.03,1.67538, 0.363341, 1.31126, 
3.04,1.68031, 0.363883, 1.31361, 
3.05,1.68533, 0.364437, 1.316, 
3.06,1.69044, 0.365005, 1.31843, 
3.07,1.69563, 0.365585, 1.3209, 
3.08,1.70091, 0.366179, 1.32341, 
3.09,1.70628, 0.366785, 1.32596, 
3.1,1.71172, 0.367403, 1.32855, 
3.11,1.71724, 0.368034, 1.33117, 
3.12,1.72283, 0.368677, 1.33383, 
3.13,1.72849, 0.369331, 1.33652, 
3.14,1.73421, 0.369997, 1.33924, 
3.15,1.74, 0.370674, 1.34199, 
3.16,1.74586, 0.371363, 1.34477, 
3.17,1.75176, 0.372062, 1.34757, 
3.18,1.75773, 0.372772, 1.3504, 
3.19,1.76374, 0.373492, 1.35325, 
3.2,1.7698, 0.374222, 1.35612, 
3.21,1.7759, 0.374962, 1.35901, 
3.22,1.78205, 0.375711, 1.36192, 
3.23,1.78823, 0.376469, 1.36484, 
3.24,1.79445, 0.377236, 1.36778, 
3.25,1.8007, 0.378011, 1.37073, 
3.26,1.80698, 0.378794, 1.3737, 
3.27,1.81328, 0.379584, 1.37667, 
3.28,1.8196, 0.380382, 1.37965, 
3.29,1.82594, 0.381186, 1.38264, 
3.3,1.83229, 0.381997, 1.38563, 
3.31,1.83865, 0.382814, 1.38863, 
3.32,1.84502, 0.383636, 1.39162, 
3.33,1.8514, 0.384463, 1.39462, 
3.34,1.85777, 0.385295, 1.39761, 
3.35,1.86414, 0.386131, 1.4006, 
3.36,1.8705, 0.386971, 1.40358, 
3.37,1.87685, 0.387813, 1.40656, 
3.38,1.88319, 0.388659, 1.40952, 
3.39,1.88951, 0.389506, 1.41248, 
3.4,1.89581, 0.390355, 1.41542, 
3.41,1.90209, 0.391205, 1.41835, 
3.42,1.90833, 0.392056, 1.42126, 
3.43,1.91455, 0.392906, 1.42416, 
3.44,1.92073, 0.393756, 1.42704, 
3.45,1.92687, 0.394605, 1.42989, 
3.46,1.93297, 0.395452, 1.43273, 
3.47,1.93903, 0.396297, 1.43554, 
3.48,1.94503, 0.397139, 1.43832, 
3.49,1.95099, 0.397978, 1.44108, 
3.5,1.95688, 0.398813, 1.44381, 
3.51,1.96272, 0.399643, 1.44651, 
3.52,1.9685, 0.400468, 1.44917, 
3.53,1.97421, 0.401287, 1.45181, 
3.54,1.97986, 0.4021, 1.45441, 
3.55,1.98543, 0.402905, 1.45697, 
3.56,1.99092, 0.403704, 1.4595, 
3.57,1.99634, 0.404494, 1.46199, 
3.58,2.00168, 0.405275, 1.46443, 
3.59,2.00693, 0.406047, 1.46684, 
3.6,2.01209, 0.406808, 1.46921, 
3.61,2.01716, 0.40756, 1.47153, 
3.62,2.02214, 0.4083, 1.4738, 
3.63,2.02703, 0.409028, 1.47603, 
3.64,2.03181, 0.409744, 1.47821, 
3.65,2.03649, 0.410447, 1.48034, 
3.66,2.04107, 0.411137, 1.48243, 
3.67,2.04554, 0.411812, 1.48446, 
3.68,2.0499, 0.412473, 1.48644, 
3.69,2.05414, 0.413118, 1.48836, 
3.7,2.05827, 0.413748, 1.49024, 
3.71,2.06228, 0.414362, 1.49205, 
3.72,2.06617, 0.414959, 1.49381, 
3.73,2.06994, 0.415539, 1.49552, 
3.74,2.07359, 0.4161, 1.49716, 
3.75,2.07711, 0.416644, 1.49875, 
3.76,2.08049, 0.417169, 1.50028, 
3.77,2.08375, 0.417675, 1.50175, 
3.78,2.08687, 0.418161, 1.50315, 
3.79,2.08986, 0.418627, 1.5045, 
3.8,2.09271, 0.419072, 1.50578, 
3.81,2.09543, 0.419497, 1.507, 
3.82,2.098, 0.4199, 1.50815, 
3.83,2.10043, 0.420282, 1.50924, 
3.84,2.10271, 0.420641, 1.51027, 
3.85,2.10486, 0.420979, 1.51123, 
3.86,2.10685, 0.421294, 1.51212, 
3.87,2.1087, 0.421586, 1.51295, 
3.88,2.1104, 0.421855, 1.51371, 
3.89,2.11195, 0.4221, 1.51441, 
3.9,2.11335, 0.422322, 1.51503, 
3.91,2.1146, 0.42252, 1.51559, 
3.92,2.1157, 0.422694, 1.51608, 
3.93,2.11664, 0.422844, 1.5165, 
3.94,2.11743, 0.42297, 1.51686, 
3.95,2.11807, 0.423071, 1.51714, 
3.96,2.11855, 0.423147, 1.51736, 
3.97,2.11888, 0.423199, 1.5175, 
3.98,2.11905, 0.423227, 1.51758, 
3.99,2.11907, 0.42323, 1.51759, 
4,2.11893, 0.423208, 1.51752, 
4.01,2.11864, 0.423161, 1.51739, 
4.02,2.11819, 0.42309, 1.51719, 
4.03,2.11759, 0.422995, 1.51693, 
4.04,2.11684, 0.422875, 1.51659, 
4.05,2.11593, 0.42273, 1.51618, 
4.06,2.11487, 0.422562, 1.51571, 
4.07,2.11366, 0.422369, 1.51516, 
4.08,2.11229, 0.422152, 1.51455, 
4.09,2.11078, 0.421912, 1.51388, 
4.1,2.10911, 0.421649, 1.51313, 
4.11,2.1073, 0.421362, 1.51232, 
4.12,2.10533, 0.421052, 1.51144, 
4.13,2.10323, 0.42072, 1.51049, 
4.14,2.10097, 0.420365, 1.50948, 
4.15,2.09858, 0.419988, 1.50841, 
4.16,2.09604, 0.419589, 1.50727, 
4.17,2.09336, 0.419169, 1.50606, 
4.18,2.09054, 0.418728, 1.50479, 
4.19,2.08758, 0.418267, 1.50346, 
4.2,2.08449, 0.417785, 1.50207, 
4.21,2.08126, 0.417284, 1.50062, 
4.22,2.0779, 0.416763, 1.4991, 
4.23,2.07442, 0.416224, 1.49753, 
4.24,2.0708, 0.415666, 1.49589, 
4.25,2.06706, 0.41509, 1.4942, 
4.26,2.0632, 0.414496, 1.49246, 
4.27,2.05921, 0.413886, 1.49065, 
4.28,2.05511, 0.41326, 1.48879, 
4.29,2.05089, 0.412617, 1.48688, 
4.3,2.04656, 0.41196, 1.48491, 
4.31,2.04212, 0.411287, 1.48289, 
4.32,2.03756, 0.4106, 1.48082, 
4.33,2.03291, 0.4099, 1.4787, 
4.34,2.02815, 0.409187, 1.47653, 
4.35,2.02329, 0.408461, 1.47431, 
4.36,2.01833, 0.407723, 1.47204, 
4.37,2.01328, 0.406974, 1.46973, 
4.38,2.00813, 0.406214, 1.46738, 
4.39,2.0029, 0.405444, 1.46498, 
4.4,1.99759, 0.404664, 1.46254, 
4.41,1.99219, 0.403876, 1.46006, 
4.42,1.98671, 0.403079, 1.45754, 
4.43,1.98115, 0.402274, 1.45499, 
4.44,1.97553, 0.401463, 1.4524, 
4.45,1.96983, 0.400645, 1.44977, 
4.46,1.96407, 0.39982, 1.44711, 
4.47,1.95824, 0.398991, 1.44442, 
4.48,1.95236, 0.398157, 1.4417, 
4.49,1.94642, 0.397318, 1.43894, 
4.5,1.94042, 0.396476, 1.43617, 
4.51,1.93438, 0.395631, 1.43336, 
4.52,1.92829, 0.394784, 1.43053, 
4.53,1.92216, 0.393935, 1.42768, 
4.54,1.91598, 0.393085, 1.42481, 
4.55,1.90978, 0.392234, 1.42192, 
4.56,1.90354, 0.391382, 1.41901, 
4.57,1.89727, 0.390532, 1.41608, 
4.58,1.89097, 0.389682, 1.41314, 
4.59,1.88466, 0.388833, 1.41019, 
4.6,1.87832, 0.387987, 1.40723, 
4.61,1.87197, 0.387143, 1.40425, 
4.62,1.86561, 0.386302, 1.40127, 
4.63,1.85925, 0.385465, 1.39828, 
4.64,1.85287, 0.384631, 1.39529, 
4.65,1.8465, 0.383803, 1.3923, 
4.66,1.84013, 0.382979, 1.3893, 
4.67,1.83376, 0.38216, 1.38631, 
4.68,1.82741, 0.381347, 1.38331, 
4.69,1.82106, 0.380541, 1.38033, 
4.7,1.81474, 0.379741, 1.37734, 
4.71,1.80843, 0.378948, 1.37437, 
4.72,1.80215, 0.378163, 1.3714, 
4.73,1.79589, 0.377385, 1.36844, 
4.74,1.78967, 0.376616, 1.3655, 
4.75,1.78348, 0.375855, 1.36257, 
4.76,1.77732, 0.375104, 1.35966, 
4.77,1.77121, 0.374361, 1.35677, 
4.78,1.76514, 0.373628, 1.35389, 
4.79,1.75911, 0.372906, 1.35103, 
4.8,1.75314, 0.372193, 1.3482, 
4.81,1.74722, 0.371491, 1.34539, 
4.82,1.74135, 0.370799, 1.34261, 
4.83,1.73555, 0.370119, 1.33985, 
4.84,1.72981, 0.36945, 1.33713, 
4.85,1.72413, 0.368792, 1.33443, 
4.86,1.71852, 0.368146, 1.33177, 
4.87,1.71299, 0.367512, 1.32914, 
4.88,1.70753, 0.366891, 1.32654, 
4.89,1.70215, 0.366281, 1.32398, 
4.9,1.69685, 0.365685, 1.32146, 
4.91,1.69163, 0.365101, 1.31898, 
4.92,1.6865, 0.36453, 1.31654, 
4.93,1.68146, 0.363972, 1.31414, 
4.94,1.67651, 0.363427, 1.31178, 
4.95,1.67166, 0.362896, 1.30947, 
4.96,1.6669, 0.362378, 1.30721, 
4.97,1.66225, 0.361873, 1.30499, 
4.98,1.65769, 0.361383, 1.30282, 
4.99,1.65325, 0.360906, 1.3007, 
5,1.64891, 0.360443, 1.29863, 
5.01,1.64468, 0.359994, 1.29662, 
5.02,1.64056, 0.359559, 1.29466, 
5.03,1.63655, 0.359138, 1.29275, 
5.04,1.63267, 0.358731, 1.2909, 
5.05,1.6289, 0.358339, 1.2891, 
5.06,1.62525, 0.357961, 1.28737, 
5.07,1.62173, 0.357597, 1.28569, 
5.08,1.61833, 0.357248, 1.28407, 
5.09,1.61506, 0.356913, 1.28251, 
5.1,1.61191, 0.356592, 1.28101, 
5.11,1.6089, 0.356286, 1.27958, 
5.12,1.60602, 0.355994, 1.2782, 
5.13,1.60327, 0.355717, 1.2769, 
5.14,1.60066, 0.355455, 1.27565, 
5.15,1.59818, 0.355207, 1.27447, 
5.16,1.59584, 0.354973, 1.27336, 
5.17,1.59365, 0.354754, 1.27231, 
5.18,1.59159, 0.35455, 1.27133, 
5.19,1.58967, 0.35436, 1.27042, 
5.2,1.5879, 0.354185, 1.26957, 
5.21,1.58627, 0.354024, 1.2688, 
5.22,1.58478, 0.353878, 1.26809, 
5.23,1.58344, 0.353747, 1.26745, 
5.24,1.58225, 0.35363, 1.26689, 
5.25,1.58121, 0.353527, 1.26639, 
5.26,1.58031, 0.353439, 1.26596, 
5.27,1.57956, 0.353366, 1.2656, 
5.28,1.57896, 0.353307, 1.26532, 
5.29,1.5785, 0.353263, 1.2651, 
5.3,1.5782, 0.353233, 1.26496, 
5.31,1.57804, 0.353218, 1.26488, 
5.32,1.57804, 0.353218, 1.26488, 
5.33,1.57818, 0.353232, 1.26495, 
5.34,1.57848, 0.35326, 1.26509, 
5.35,1.57892, 0.353304, 1.2653, 
5.36,1.57951, 0.353361, 1.26558, 
5.37,1.58025, 0.353434, 1.26593, 
5.38,1.58114, 0.35352, 1.26636, 
5.39,1.58217, 0.353622, 1.26685, 
5.4,1.58335, 0.353738, 1.26741, 
5.41,1.58468, 0.353868, 1.26804, 
5.42,1.58616, 0.354013, 1.26875, 
5.43,1.58778, 0.354173, 1.26952, 
5.44,1.58954, 0.354347, 1.27036, 
5.45,1.59145, 0.354536, 1.27126, 
5.46,1.59349, 0.354739, 1.27224, 
5.47,1.59568, 0.354957, 1.27328, 
5.48,1.59801, 0.355189, 1.27439, 
5.49,1.60048, 0.355436, 1.27556, 
5.5,1.60308, 0.355697, 1.2768, 
5.51,1.60582, 0.355973, 1.27811, 
5.52,1.60869, 0.356264, 1.27948, 
5.53,1.61169, 0.356569, 1.28091, 
5.54,1.61483, 0.356888, 1.2824, 
5.55,1.61809, 0.357222, 1.28395, 
5.56,1.62148, 0.35757, 1.28557, 
5.57,1.625, 0.357933, 1.28724, 
5.58,1.62863, 0.35831, 1.28898, 
5.59,1.63239, 0.358701, 1.29077, 
5.6,1.63627, 0.359106, 1.29262, 
5.61,1.64027, 0.359526, 1.29452, 
5.62,1.64438, 0.35996, 1.29648, 
5.63,1.6486, 0.360408, 1.29849, 
5.64,1.65293, 0.360869, 1.30055, 
5.65,1.65737, 0.361345, 1.30267, 
5.66,1.66192, 0.361834, 1.30483, 
5.67,1.66657, 0.362338, 1.30705, 
5.68,1.67132, 0.362854, 1.30931, 
5.69,1.67616, 0.363384, 1.31162, 
5.7,1.68111, 0.363928, 1.31397, 
5.71,1.68614, 0.364485, 1.31636, 
5.72,1.69126, 0.365054, 1.3188, 
5.73,1.69647, 0.365637, 1.32128, 
5.74,1.70177, 0.366233, 1.3238, 
5.75,1.70714, 0.366841, 1.32636, 
5.76,1.7126, 0.367461, 1.32895, 
5.77,1.71813, 0.368094, 1.33158, 
5.78,1.72373, 0.368738, 1.33424, 
5.79,1.7294, 0.369394, 1.33693, 
5.8,1.73514, 0.370062, 1.33966, 
5.81,1.74094, 0.370742, 1.34241, 
5.82,1.7468, 0.371432, 1.34519, 
5.83,1.75271, 0.372133, 1.348, 
5.84,1.75868, 0.372844, 1.35083, 
5.85,1.76471, 0.373566, 1.35368, 
5.86,1.77077, 0.374298, 1.35656, 
5.87,1.77688, 0.375039, 1.35945, 
5.88,1.78304, 0.37579, 1.36236, 
5.89,1.78923, 0.376549, 1.36529, 
5.9,1.79545, 0.377317, 1.36823, 
5.91,1.8017, 0.378094, 1.37119, 
5.92,1.80798, 0.378878, 1.37415, 
5.93,1.81429, 0.37967, 1.37713, 
5.94,1.82061, 0.380468, 1.38011, 
5.95,1.82695, 0.381274, 1.3831, 
5.96,1.83331, 0.382086, 1.38609, 
5.97,1.83967, 0.382903, 1.38909, 
5.98,1.84604, 0.383726, 1.39208, 
5.99,1.85242, 0.384555, 1.39508, 
6,1.85879, 0.385387, 1.39807, 
6.01,1.86516, 0.386224, 1.40106, 
6.02,1.87152, 0.387064, 1.40404, 
6.03,1.87787, 0.387907, 1.40701, 
6.04,1.88421, 0.388753, 1.40998, 
6.05,1.89053, 0.3896, 1.41293, 
6.06,1.89682, 0.39045, 1.41587, 
6.07,1.90309, 0.3913, 1.4188, 
6.08,1.90933, 0.39215, 1.42171, 
