0.96,0.000184348,0.000173705,0.000229332,0.000168533,4.49839e-05,-5.17202e-06,-2.57977e-29,1.93638e-15
0.97,0.000198132,0.000182067,0.00024691,0.000176602,4.87776e-05,-5.46487e-06,-2.74066e-29,1.97485e-15
0.98,0.000213016,0.000190724,0.000265907,0.000184958,5.28912e-05,-5.76528e-06,-2.90558e-29,2.01316e-15
0.99,0.000229061,0.000199658,0.000286402,0.000193587,5.73413e-05,-6.07148e-06,-3.07446e-29,2.05128e-15
1,0.000246316,0.000208848,0.000308457,0.000202467,6.21412e-05,-6.38136e-06,-3.24745e-29,2.08932e-15
1.01,0.000264815,0.000218264,0.000332113,0.000211571,6.72987e-05,-6.69252e-06,-3.42438e-29,2.12718e-15
1.02,0.00028457,0.000227869,0.000357385,0.000220867,7.2815e-05,-7.00239e-06,-3.60586e-29,2.16525e-15
1.03,0.000305566,0.000237625,0.000384248,0.000230317,7.86824e-05,-7.30841e-06,-3.79155e-29,2.20331e-15
1.04,0.000327758,0.000247489,0.000412642,0.000239881,8.48835e-05,-7.6082e-06,-3.98195e-29,2.24164e-15
1.05,0.000351067,0.000257418,0.000442457,0.000249518,9.13898e-05,-7.89991e-06,-4.17677e-29,2.28006e-15
1.06,0.000375379,0.000267372,0.000473541,0.00025919,9.81623e-05,-8.18244e-06,-4.37624e-29,2.31869e-15
1.07,0.000400553,0.000277321,0.000505705,0.000268866,0.000105152,-8.45569e-06,-4.57949e-29,2.35705e-15
1.08,0.000426421,0.000287243,0.000538725,0.000278522,0.000112303,-8.72076e-06,-4.78572e-29,2.39477e-15
1.09,0.000452806,0.000297126,0.00057236,0.000288147,0.000119554,-8.97993e-06,-4.99528e-29,2.43208e-15
1.1,0.000479523,0.000306975,0.000606366,0.000297738,0.000126843,-9.23661e-06,-5.20893e-29,2.46936e-15
1.11,0.000506397,0.000316801,0.000640506,0.000307306,0.000134109,-9.49514e-06,-5.42623e-29,2.50642e-15
1.12,0.000533268,0.000326629,0.000674564,0.000316869,0.000141296,-9.7605e-06,-5.6466e-29,2.543e-15
1.13,0.000559997,0.000336488,0.000708352,0.00032645,0.000148354,-1.0038e-05,-5.87066e-29,2.57942e-15
1.14,0.00058647,0.000346413,0.000741713,0.00033608,0.000155243,-1.0333e-05,-6.09792e-29,2.61549e-15
1.15,0.000612598,0.000356438,0.000774527,0.000345787,0.000161928,-1.06506e-05,-6.32851e-29,2.65126e-15
1.16,0.000638318,0.000366596,0.000806703,0.0003556,0.000168385,-1.09955e-05,-6.56419e-29,2.6875e-15
1.17,0.000663587,0.000376918,0.000838182,0.000365546,0.000174594,-1.13719e-05,-6.8028e-29,2.7233e-15
1.18,0.000688382,0.000387431,0.000868927,0.000375647,0.000180545,-1.17835e-05,-7.04583e-29,2.75927e-15
1.19,0.000712695,0.000398157,0.000898923,0.000385923,0.000186228,-1.22333e-05,-7.29229e-29,2.79503e-15
1.2,0.000736528,0.000409113,0.000928171,0.000396389,0.000191643,-1.27237e-05,-7.54306e-29,2.83091e-15
1.21,0.000759895,0.000420313,0.000956685,0.000407056,0.00019679,-1.32566e-05,-7.798e-29,2.86686e-15
1.22,0.000782815,0.000431764,0.000984486,0.000417931,0.000201671,-1.38334e-05,-8.05554e-29,2.90231e-15
1.23,0.000805312,0.000443472,0.0010116,0.000429017,0.000206292,-1.44554e-05,-8.3154e-29,2.93719e-15
1.24,0.000827411,0.000455438,0.00103807,0.000440315,0.00021066,-1.5123e-05,-8.57976e-29,2.97229e-15
1.25,0.000849142,0.000467661,0.00106392,0.000451824,0.000214781,-1.58366e-05,-8.8486e-29,3.00759e-15
1.26,0.000870533,0.000480135,0.0010892,0.000463539,0.000218663,-1.65965e-05,-9.11992e-29,3.04241e-15
1.27,0.000891612,0.000492856,0.00111393,0.000475454,0.000222314,-1.74024e-05,-9.39384e-29,3.07681e-15
1.28,0.000912409,0.000505815,0.00113815,0.000487561,0.000225744,-1.82541e-05,-9.67158e-29,3.11121e-15
1.29,0.000932951,0.000519002,0.00116191,0.000499851,0.000228959,-1.91513e-05,-9.95431e-29,3.14598e-15
1.3,0.000953263,0.000532407,0.00118523,0.000512314,0.000231969,-2.00932e-05,-1.02408e-28,3.18073e-15
1.31,0.00097337,0.000546019,0.00120815,0.00052494,0.000234782,-2.10794e-05,-1.05321e-28,3.21575e-15
1.32,0.000993296,0.000559824,0.0012307,0.000537715,0.000237405,-2.2109e-05,-1.08279e-28,3.25097e-15
1.33,0.00101306,0.000573811,0.00125291,0.000550629,0.000239846,-2.31813e-05,-1.11279e-28,3.28626e-15
