10.1, 0.946861, -0.0333877, -0.200892, 0.248963, 
10.2, 0.711498, 0.0669967, -0.192777, 0.672398, 
10.3, 0.301817, 0.151232, -0.138204, 0.931093, 
10.4, -0.181809, 0.199016, -0.0503233, 0.961668, 
10.5, -0.620892, 0.198832, 0.0496862, 0.756631, 
10.6, -0.907854, 0.150725, 0.137723, 0.366217, 
10.7, -0.972391, 0.0662914, 0.19257, -0.113922, 
10.8, -0.79869, -0.0341191, 0.20101, -0.56615, 
10.9, -0.429308, -0.126305, 0.161007, -0.879669, 
11, 0.045254, -0.188047, 0.0822012, -0.977667, 
11.1, 0.508729, -0.204465, -0.0164159, -0.836134, 
11.2, 0.847564, -0.171602, -0.111078, -0.489745, 
11.3, 0.978744, -0.0973801, -0.178973, -0.0233662, 
11.4, 0.87013, 0.000311366, -0.203736, 0.448737, 
11.5, 0.548333, 0.0979263, -0.179401, 0.810899, 
11.6, 0.0921929, 0.171937, -0.11183, 0.974388, 
11.7, -0.386534, 0.204507, -0.0173069, 0.899149, 
11.8, -0.770559, 0.187785, 0.0813883, 0.603616, 
11.9, -0.965795, 0.125804, 0.160471, 0.160194, 
12, -0.92441, 0.033502, 0.200882, -0.322476, 
12.1, -0.656542, -0.0668731, 0.192881, -0.726138, 
12.2, -0.227821, -0.151129, 0.138397, -0.951895, 
12.3, 0.256717, -0.198958, 0.0505585, -0.944434, 
12.4, 0.678358, -0.198833, -0.0494659, -0.705584, 
12.5, 0.9338, -0.150786, -0.137571, -0.293863, 
12.6, 0.960459, -0.0663963, -0.192523, 0.189855, 
12.7, 0.751804, 0.0339944, -0.201079, 0.627059, 
12.8, 0.358955, 0.12619, -0.161175, 0.910632, 
12.9, -0.121838, 0.18797, -0.0824282, 0.971097, 
13, -0.57278, 0.204444, 0.0161853, 0.79364, 
13.1, -0.883389, 0.171642, 0.1109, 0.421738, 
13.2, -0.977567, 0.0974722, 0.17889, -0.0534906, 
13.3, -0.832238, -0.00018943, 0.203769, -0.515615, 
13.4, -0.483009, -0.0978037, 0.17954, -0.851412, 
13.5, -0.015443, -0.171844, 0.112043, -0.97861, 
13.6, 0.455907, -0.204464, 0.0175418, -0.866046, 
13.7, 0.815558, -0.187804, -0.0811883, -0.541298, 
13.8, 0.975396, -0.12588, -0.160354, -0.0839293, 
13.9, 0.896259, -0.0336174, -0.200876, 0.394002, 
14, 0.597538, 0.0667462, -0.192989, 0.775403, 
14.1, 0.152418, 0.151021, -0.138591, 0.966827, 
14.2, -0.330043, 0.198895, -0.0507918, 0.921375, 
14.3, -0.731643, 0.19883, 0.0492496, 0.650184, 
14.4, -0.953989, 0.150844, 0.137424, 0.219695, 
14.5, -0.942605, 0.0665016, 0.192481, -0.264621, 
14.6, -0.700281, -0.033867, 0.201151, -0.684103, 
14.7, -0.286387, -0.126071, 0.161345, -0.935979, 
14.8, 0.197672, -0.187888, 0.0826539, -0.958536, 
14.9, 0.633301, -0.204419, -0.0159582, -0.746249, 
15, 0.913769, -0.17168, -0.110726, -0.351128, 
15.1, 0.970362, -0.0975641, -0.178812, 0.130021, 
15.2, 0.789214, 6.53542e-05, -0.203805, 0.579314, 
15.3, 0.414707, 0.0976771, -0.179682, 0.886675, 
15.4, -0.061404, 0.171745, -0.112255, 0.976797, 
15.5, -0.52247, 0.204417, -0.0177738, 0.8276, 
15.6, -0.85553, 0.18782, 0.080993, 0.475639, 
15.7, -0.978982, 0.125956, 0.160243, 0.00714397, 
15.8, -0.862582, 0.0337343, 0.200876, -0.463102, 
15.9, -0.534847, -0.0666157, 0.193099, -0.819886, 
16, -0.0760742, -0.150908, 0.138785, -0.975796, 
16.1, 0.401337, -0.198827, 0.0510229, -0.892633, 
16.2, 0.780419, -0.198824, -0.0490375, -0.590771, 
16.3, 0.968297, -0.1509, -0.137282, -0.144168, 
16.4, 0.918939, -0.0666078, -0.192444, 0.337757, 
16.5, 0.64444, 0.0337365, -0.201227, 0.736931, 
16.6, 0.212051, 0.125948, -0.161516, 0.955554, 
16.7, -0.27229, 0.187801, -0.0828781, 0.940064, 
16.8, -0.689919, 0.204389, 0.015735, 0.694255, 
16.9, -0.938516, 0.171716, 0.110558, 0.27835, 
17, -0.957174, 0.0976561, 0.178739, -0.205752, 
17.1, -0.741322, 6.11883e-05, 0.203845, -0.639444, 
17.2, -0.343845, -0.0975464, 0.179825, -0.91647, 
17.3, 0.137874, -0.171641, 0.112467, -0.968959, 
17.4, 0.585814, -0.204366, 0.0180026, -0.784049, 
17.5, 0.890227, -0.187834, -0.0808025, -0.407044, 
17.6, 0.976533, -0.126031, -0.160136, 0.0696885, 
17.7, 0.823585, -0.0338531, -0.200879, 0.529348, 
17.8, 0.468858, 0.0664815, -0.193211, 0.859315, 
17.9, -0.000740814, 0.150791, -0.138979, 0.978747, 
18, -0.470157, 0.198754, -0.0512512, 0.858383, 
18.1, -0.824384, 0.198814, 0.04883, 0.527712, 
18.2, -0.976634, 0.150955, 0.137145, 0.0677493, 
18.3, -0.889606, 0.0667151, 0.192411, -0.408813, 
18.4, -0.584623, -0.0336028, 0.201306, -0.785215, 
18.5, -0.136406, -0.125819, 0.161687, -0.969237, 
18.6, 0.34523, -0.187709, 0.0831003, -0.915792, 
18.7, 0.742284, -0.204356, -0.0155158, -0.637975, 
18.8, 0.957476, -0.171749, -0.110395, -0.203852, 
18.9, 0.938083, -0.0977487, -0.178671, 0.280217, 
19, 0.688859, -0.000190507, -0.203889, 0.695631, 
19.1, 0.270862, 0.0974113, -0.17997, 0.940615, 
19.2, -0.213496, 0.171533, -0.112677, 0.955144, 
19.3, -0.645547, 0.20431, -0.0182277, 0.735659, 
19.4, -0.919436, 0.187844, 0.0806171, 0.335935, 
19.5, -0.968061, 0.126105, 0.160036, -0.146094, 
19.6, -0.779509, 0.0339741, 0.200887, -0.592331, 
19.7, -0.399975, -0.0663433, 0.193326, -0.893445, 
19.8, 0.077553, -0.150668, 0.139172, -0.975662, 
19.9, 0.53608, -0.198678, 0.0514766, -0.818838, 
20, 0.863266, -0.198801, -0.0486272, -0.461396, 
20.1, 0.978949, -0.15101, -0.137014, 0.00909055, 
20.2, 0.854787, -0.066824, -0.192383, 0.47735, 
20.3, 0.5212, 0.0334654, -0.201388, 0.828658, 
20.4, 0.0599182, 0.125687, -0.161859, 0.976941, 
20.5, -0.416043, 0.187613, -0.0833201, 0.885871, 
20.6, -0.790072, 0.20432, 0.015301, 0.577759, 
20.7, -0.970531, 0.171782, 0.110237, 0.128093, 
20.8, -0.913207, 0.0978422, 0.178608, -0.352956, 
20.9, -0.632146, 0.00032289, 0.203936, -0.747531, 
21, -0.196207, -0.0972717, 0.180116, -0.958958, 
21.1, 0.287803, -0.17142, 0.112886, -0.935437, 
21.2, 0.701299, -0.204251, 0.018449, -0.68273, 
21.3, 0.942975, -0.187853, -0.0804368, -0.262752, 
21.4, 0.95362, -0.12618, -0.15994, 0.221602, 
21.5, 0.730624, -0.0340976, -0.200899, 0.651663, 
21.6, 0.328625, 0.0662009, -0.193442, 0.922065, 
21.7, -0.153889, 0.150541, -0.139365, 0.966557, 
21.8, -0.598698, 0.198596, -0.0516986, 0.77424, 
21.9, -0.896825, 0.198785, 0.0484294, 0.39223, 
22, -0.975226, 0.151064, 0.136888, -0.0858776, 
22.1, -0.814695, 0.0669349, 0.192359, -0.542946, 
22.2, -0.454561, -0.0333243, 0.201472, -0.86699, 
22.3, 0.0169408, -0.125549, 0.16203, -0.97862, 
22.4, 0.484292, -0.187512, 0.0835372, -0.850484, 
22.5, 0.832989, -0.20428, -0.0150908, -0.513975, 
22.6, 0.977602, -0.171813, -0.110085, -0.0515411, 
22.7, 0.882699, -0.0979369, -0.17855, 0.423522, 
22.8, 0.571533, -0.000458605, -0.203986, 0.794821, 
22.9, 0.12034, 0.0971276, -0.180262, 0.971386, 
23, -0.360336, 0.171302, -0.113093, 0.909958, 
23.1, -0.752728, 0.204188, -0.0186661, 0.625587, 
23.2, -0.960699, 0.18786, 0.0802619, 0.187944, 
23.3, -0.933296, 0.126256, 0.159849, -0.295746, 
23.4, -0.677233, 0.0342239, 0.200914, -0.706978, 
23.5, -0.255246, -0.0660542, 0.19356, -0.944998, 
23.6, 0.229277, -0.150409, 0.139556, -0.95149, 
23.7, 0.657625, -0.198511, 0.0519169, -0.724864, 
23.8, 0.924853, -0.198768, -0.0482366, -0.320642, 
23.9, 0.965489, -0.151118, -0.136768, 0.162138, 
24, 0.769577, -0.067048, -0.19234, 0.605195, 
24.1, 0.385117, 0.0331793, -0.201559, 0.899977, 
24.2, -0.093697, 0.125407, -0.162201, 0.974261, 
24.3, -0.549555, 0.187407, -0.0837512, 0.809848, 
24.4, -0.87077, 0.204238, 0.0148854, 0.447019, 
24.5, -0.978643, 0.171843, 0.109938, -0.0253323, 
24.6, -0.846746, 0.0980334, 0.178497, -0.491477, 
24.7, -0.507394, 0.000597894, 0.20404, -0.837209, 
24.8, -0.043729, -0.0969789, 0.180408, -0.977822, 
24.9, 0.430649, -0.17118, 0.113297, -0.878865, 
25, 0.799516, -0.204121, 0.0188787, -0.564582, 
25.1, 0.972499, -0.187866, -0.0800924, -0.111974, 
25.2, 0.907216, -0.126333, -0.159764, 0.368069, 
25.3, 0.619663, -0.0343533, -0.200933, 0.757934, 
25.4, 0.180291, 0.0659031, -0.193678, 0.962102, 
25.5, -0.303252, 0.150273, -0.139745, 0.930552, 
25.6, -0.712497, 0.198423, -0.0521313, 0.671013, 
25.7, -0.947178, 0.198748, 0.0480492, 0.247073, 
25.8, -0.949797, 0.151173, 0.136653, -0.237402, 
25.9, -0.719712, 0.0671637, 0.192325, -0.663713, 
26, -0.313297, -0.03303, 0.201647, -0.927412, 
26.1, 0.169877, -0.12526, 0.162371, -0.963892, 
26.2, 0.611429, -0.187298, 0.0839619, -0.764215, 
26.3, 0.90318, -0.204193, -0.0146851, -0.377301, 
26.4, 0.973648, -0.171874, -0.109796, 0.102053, 
26.5, 0.805569, -0.0981318, -0.178448, 0.556404, 
26.6, 0.440123, -0.000740974, -0.204095, 0.874435, 
26.7, -0.033153, 0.0968255, -0.180555, 0.978226, 
26.8, -0.498306, 0.171053, -0.113499, 0.842348, 
26.9, -0.841372, 0.204052, -0.0190866, 0.500091, 
27, -0.978299, 0.187871, 0.0799283, 0.0353095, 
27.1, -0.875539, 0.126411, 0.159683, -0.438124, 
27.2, -0.55827, 0.0344861, 0.200955, -0.804215, 
27.3, -0.104223, -0.0657475, 0.193797, -0.973271, 
27.4, 0.375358, -0.150132, 0.139933, -0.903872, 
27.5, 0.762975, -0.19833, 0.0523414, -0.613021, 
27.6, 0.96366, -0.198727, -0.0478672, -0.171976, 
27.7, 0.928245, -0.151228, -0.136543, 0.311204, 
27.8, 0.665407, -0.0672823, -0.192313, 0.718138, 
27.9, 0.239542, 0.0328765, -0.201736, 0.949126, 
28, -0.24501, 0.125109, -0.16254, 0.947575, 
28.1, -0.669534, 0.187185, -0.0841688, 0.713864, 
28.2, -0.930019, 0.204146, 0.01449, 0.305253, 
28.3, -0.962646, 0.171904, 0.10966, -0.178147, 
28.4, -0.759422, 0.0982326, 0.178403, -0.617901, 
28.5, -0.370137, 0.000888037, 0.204153, -0.906267, 
28.6, 0.109832, -0.0966675, 0.1807, -0.972594, 
28.7, 0.562891, -0.170922, 0.113697, -0.800632, 
28.8, 0.87804, -0.20398, 0.0192897, -0.432512, 
28.9, 0.978065, -0.187875, -0.0797697, 0.0415762, 
29, 0.838461, -0.126491, -0.159607, 0.505479, 
29.1, 0.493432, -0.0346225, -0.20098, 0.845537, 
29.2, 0.0275103, 0.0655873, -0.193917, 0.978436, 
29.3, -0.445151, 0.149987, -0.140118, 0.871615, 
29.4, -0.808747, 0.198235, -0.052547, 0.551244, 
29.5, -0.974198, 0.198705, 0.0476906, 0.0958151, 
29.6, -0.900967, 0.151284, 0.136438, -0.383089, 
29.7, -0.606995, 0.067404, 0.192305, -0.768136, 
29.8, -0.164309, -0.0327186, 0.201826, -0.964986, 
29.9, 0.318633, -0.124953, 0.162707, -0.925411, 
30, 0.723509, -0.187069, 0.0843716, -0.659107, 
30.1, 0.951121, -0.204097, -0.0143002, -0.231318, 
30.2, 0.945706, -0.171935, -0.109529, 0.253145, 
30.3, 0.708589, -0.098336, -0.178363, 0.675587, 
30.4, 0.297866, -0.00103924, -0.204212, 0.932509, 
30.5, -0.185835, 0.0965049, -0.180845, 0.960962, 
30.6, -0.624005, 0.170787, -0.113892, 0.753975, 
30.7, -0.909291, 0.203906, -0.0194876, 0.362261, 
30.8, -0.971797, 0.187879, 0.0796166, -0.118209, 
30.9, -0.796209, 0.126573, 0.159536, -0.569718, 
31, -0.425548, 0.0347627, 0.201008, -0.881644, 
31.1, 0.0493735, -0.0654226, 0.194036, -0.977564, 
31.2, 0.512198, -0.149837, 0.1403, -0.833977, 
31.3, 0.849531, -0.198137, 0.0527479, -0.486062, 
31.4, 0.978726, -0.198681, -0.0475195, -0.0190593, 
31.5, 0.868129, -0.151342, -0.136338, 0.452614, 
31.6, 0.544838, -0.0675292, -0.1923, 0.813395, 
31.7, 0.08806, 0.0325563, -0.201917, 0.974892, 
31.8, -0.390292, 0.124792, -0.162871, 0.897536, 
31.9, -0.773021, 0.186949, -0.0845702, 0.60028, 
32, -0.966356, 0.204047, 0.0141158, 0.155953, 
32.1, -0.92293, 0.171967, 0.109403, -0.326585, 
32.2, -0.653383, 0.0984424, 0.178326, -0.729108, 
32.3, -0.223756, 0.00119473, 0.204273, -0.952998, 
32.4, 0.260693, -0.0963378, 0.180989, -0.943399, 
32.5, 0.68127, -0.170649, 0.114083, -0.702663, 
32.6, 0.934932, -0.203829, 0.0196803, -0.289772, 
32.7, 0.959533, -0.187884, -0.0794689, 0.194115, 
32.8, 0.749045, -0.126657, -0.159468, 0.630444, 
32.9, 0.355038, -0.0349069, -0.201037, 0.912312, 
33, -0.125954, 0.0652533, -0.194155, 0.97066, 
33.1, -0.576086, 0.149683, -0.140479, 0.791192, 
33.2, -0.885074, 0.198036, -0.0529438, 0.417879, 
33.3, -0.977215, 0.198658, 0.047354, -0.0578175, 
33.4, -0.829935, 0.151402, 0.136242, -0.519349, 
33.5, -0.479318, 0.067658, 0.192297, -0.853638, 
33.6, -0.0112665, -0.0323894, 0.202009, -0.978783, 
33.7, 0.459545, -0.124627, 0.163034, -0.864122, 
33.8, 0.817765, -0.186826, 0.0847642, -0.537747, 
33.9, 0.975629, -0.203996, -0.013937, -0.0796214, 
34, 0.89446, -0.172, -0.109283, 0.398013, 
34.1, 0.594146, -0.0985521, -0.178293, 0.778133, 
34.2, 0.148263, -0.0013546, -0.204335, 0.967607, 
34.3, -0.333943, 0.0961661, -0.18113, 0.920014, 
34.4, -0.734332, 0.170507, -0.11427, 0.647013, 
34.5, -0.954806, 0.203751, -0.0198676, 0.215491, 
34.6, -0.941348, 0.187889, 0.0793266, -0.268828, 
34.7, -0.697257, 0.126744, 0.159405, -0.687283, 
34.8, -0.282335, 0.0350553, 0.201068, -0.937352, 
34.9, 0.201759, -0.0650794, 0.194272, -0.957766, 
35, 0.636421, -0.149526, 0.140654, -0.743523, 
35.1, 0.915157, -0.197933, 0.0531346, -0.347114, 
35.2, 0.969675, -0.198635, -0.047194, 0.134341, 
35.3, 0.786619, -0.151464, -0.136152, 0.582882, 
35.4, 0.410839, -0.0677906, -0.192298, 0.888615, 
35.5, -0.065598, 0.0322179, -0.2021, 0.976634, 
35.6, -0.525962, 0.124458, -0.163193, 0.825374, 
35.7, -0.857463, 0.1867, -0.0849534, 0.471893, 
35.8, -0.978882, 0.203944, 0.0137637, 0.00279531, 
35.9, -0.86047, 0.172035, 0.109167, -0.466988, 
36, -0.53124, 0.0986652, 0.178263, -0.822357, 
36.1, -0.0718549, 0.00151893, 0.204397, -0.976246, 
36.2, 0.405135, -0.0959902, 0.18127, -0.890951, 
36.3, 0.782864, -0.170362, 0.114453, -0.587368, 
36.4, 0.968788, -0.203672, 0.0200494, -0.139878, 
36.5, 0.917355, -0.187895, -0.0791896, 0.341884, 
36.6, 0.641166, -0.126835, -0.159346, 0.739884, 
36.7, 0.207889, -0.0352079, -0.201101, 0.956609, 
36.8, -0.27632, 0.0649011, -0.194389, 0.938961, 
36.9, -0.69283, 0.149365, -0.140826, 0.691264, 
37, -0.939592, 0.197828, -0.0533201, 0.274203, 
37.1, -0.956151, 0.198612, 0.0470395, -0.210039, 
37.2, -0.738448, 0.151528, 0.136065, -0.642821, 
37.3, -0.339823, 0.0679273, 0.1923, -0.91811, 
37.4, 0.142059, -0.0320419, 0.20219, -0.968458, 
37.5, 0.589136, -0.124286, 0.163349, -0.78153, 
37.6, 0.891871, -0.186572, 0.0851377, -0.403123, 
37.7, 0.976094, -0.203892, -0.0135961, 0.0740515, 
37.8, 0.82117, -0.172072, -0.109056, 0.533084, 
37.9, 0.465056, -0.0987821, -0.178235, 0.861509, 
38, -0.00499835, -0.00168775, -0.20446, 0.978861, 
38.1, -0.473827, 0.0958101, -0.181407, 0.856388, 
38.2, -0.826566, 0.170214, -0.114631, 0.524096, 
38.3, -0.976792, 0.203592, -0.0202256, 0.0633972, 
38.4, -0.887699, 0.187903, 0.0790578, -0.412834, 
38.5, -0.581117, 0.126928, 0.15929, -0.78792, 
38.6, -0.132159, 0.035365, 0.201134, -0.969963, 
38.7, 0.349178, -0.0647183, 0.194503, -0.914361, 
38.8, 0.744964, -0.149201, 0.140993, -0.634735, 
38.9, 0.95823, -0.197722, 0.0535001, -0.199597, 
39, 0.936726, -0.19859, -0.0468904, 0.284444, 
39.1, 0.68572, -0.151596, -0.135983, 0.698796, 
39.2, 0.26671, -0.0680683, -0.192305, 0.94194, 
39.3, -0.217645, 0.0318615, -0.202279, 0.954305, 
39.4, -0.648674, 0.124109, -0.163502, 0.732861, 
39.5, -0.920776, 0.186443, -0.0853167, 0.331862, 
39.6, -0.967282, 0.20384, 0.0134339, -0.150445, 
39.7, -0.776801, 0.172111, 0.10895, -0.595893, 
39.8, -0.396, 0.0989029, 0.178211, -0.895345, 
39.9, 0.0818221, 0.00186109, 0.204522, -0.975434, 
40, 0.539597, -0.095626, 0.181541, -0.816538, 
40.1, 0.865167, -0.170063, 0.114805, -0.457585, 
40.2, 0.978767, -0.203512, 0.0203963, 0.0134779, 
40.3, 0.852565, -0.187912, -0.078931, 0.48124, 
40.4, 0.517481, -0.127025, -0.159238, 0.831097, 
40.5, 0.0556121, -0.0355265, -0.201169, 0.977331, 
40.6, -0.419881, 0.0645314, -0.194616, 0.884116, 
40.7, -0.792501, 0.149034, -0.141157, 0.574287, 
40.8, -0.970954, 0.197615, -0.0536747, 0.123756, 
40.9, -0.911519, 0.198569, 0.0467467, -0.357097, 
41, -0.628758, 0.151667, 0.135905, -0.750461, 
41.1, -0.191948, 0.0682135, 0.19231, -0.959958, 
41.2, 0.291888, -0.0316766, 0.202367, -0.934262, 
41.3, 0.704211, -0.123929, 0.163651, -0.679667, 
41.4, 0.943997, -0.186311, 0.0854905, -0.25855, 
41.5, 0.9525, -0.203789, -0.0132773, 0.225913, 
41.6, 0.727636, -0.172153, -0.108848, 0.655027, 
41.7, 0.324499, -0.0990277, -0.178188, 0.923657, 
41.8, -0.158142, -0.00203892, -0.204584, 0.965988, 
41.9, -0.602037, 0.0954381, -0.181672, 0.771647, 
42, -0.898429, 0.169911, -0.114973, 0.388248, 
42.1, -0.974702, 0.203432, -0.0205614, -0.0902734, 
42.2, -0.812168, 0.187924, 0.0788091, -0.546678, 
42.3, -0.450649, 0.127126, 0.159188, -0.869145, 
42.4, 0.0212797, 0.0356925, 0.201203, -0.978668, 
42.5, 0.487994, -0.0643403, 0.194725, -0.848412, 
42.6, 0.835148, -0.148864, 0.141315, -0.510292, 
42.7, 0.977685, -0.197507, 0.0538436, -0.0471472, 
42.8, 0.880686, -0.19855, -0.0466081, 0.42755, 
42.9, 0.567914, -0.151741, -0.13583, 0.797495, 
43, 0.116001, -0.0683631, -0.192317, 0.972052, 
43.1, -0.364332, 0.0314875, -0.202454, 0.908451, 
43.2, -0.755401, 0.123746, -0.163796, 0.622275, 
43.3, -0.961393, 0.186179, -0.0856588, 0.183639, 
43.4, -0.931839, 0.203739, 0.0131262, -0.29999, 
43.5, -0.67398, 0.172198, 0.108751, -0.710121, 
43.6, -0.250993, 0.0991568, 0.178167, -0.94627, 
43.7, 0.233488, 0.00222119, 0.204645, -0.950578, 
43.8, 0.660762, -0.0952466, 0.181799, -0.721991, 
43.9, 0.926146, -0.169757, 0.115136, -0.316511, 
44, 0.96462, -0.203352, 0.0207208, 0.166515, 
44.1, 0.766757, -0.187938, -0.0786917, 0.608745, 
44.2, 0.381035, -0.127231, -0.159141, 0.901831, 
44.3, -0.0980415, -0.035863, -0.201237, 0.973964, 
44.4, -0.553097, 0.0641454, -0.194832, 0.807471, 
44.5, -0.87264, 0.148691, -0.141469, 0.443144, 
44.6, -0.978382, 0.1974, -0.054007, -0.0297559, 
44.7, -0.844415, 0.198532, 0.0464746, -0.495366, 
44.8, -0.503563, 0.151818, 0.135758, -0.83961, 
44.9, -0.0393361, 0.0685172, 0.192324, -0.978146, 
45, 0.434528, -0.0312941, 0.202538, -0.877032, 
45.1, 0.80193, -0.12356, 0.163936, -0.56104, 
45.2, 0.972855, -0.186045, 0.0858216, -0.107591, 
45.3, 0.905425, -0.203691, -0.0129804, 0.372219, 
45.4, 0.616162, -0.172246, -0.108657, 0.760835, 
45.5, 0.175937, -0.0992903, -0.178148, 0.963043, 
45.6, -0.307393, -0.00240783, -0.204704, 0.929301, 
45.7, -0.71541, 0.0950518, -0.181923, 0.667876, 
